customer_id,customer_name,customer_email,activity_status,grain_type,storage_start_date,storage_end_date,total_bags,total_weight_kg,storage_duration_days,monthly_rent_per_bag,total_rent_paid,sold_status,sale_price_per_kg,total_sale_amount,sale_date,profit_loss
1181,Customer_1181,customer1181@mail.com,stored,Sorghum,2024-03-08,2024-06-13,61,3050,97,58,11439.53,yes,27,0,2024-06-13,-11439.53
168,Customer_168,customer168@mail.com,sold,Millet,2023-12-21,2024-01-02,21,1050,12,57,478.8,no,38,0,2024-01-02,-478.8
1035,Customer_1035,customer1035@mail.com,stored,Millet,2023-02-05,2023-06-08,52,1300,123,58,12365.6,partial,32,41600,2023-06-08,29234.4
1642,Customer_1642,customer1642@mail.com,sold,Wheat,2023-05-14,2023-09-04,36,900,113,37,5017.2,no,49,0,2023-09-04,-5017.2
251,Customer_251,customer251@mail.com,sold,Maize,2023-09-12,2023-12-05,25,625,84,30,2100.0,no,46,0,2023-12-05,-2100.0
1318,Customer_1318,customer1318@mail.com,storing,Wheat,2024-03-11,2024-05-14,11,275,64,59,1384.53,yes,48,0,2024-05-14,-1384.53
1388,Customer_1388,customer1388@mail.com,storing,Maize,2023-11-07,2023-11-24,191,9550,17,22,2381.13,no,25,238750,2023-11-24,236368.87
1214,Customer_1214,customer1214@mail.com,stored,Maize,2024-01-27,2024-03-21,135,3375,54,24,5832.0,yes,48,0,2024-03-21,-5832.0
301,Customer_301,customer301@mail.com,sold,Barley,2024-04-21,2024-07-22,53,2650,92,48,7801.6,no,43,0,2024-07-22,-7801.6
676,Customer_676,customer676@mail.com,storing,Millet,2023-09-09,2023-11-03,184,4600,55,58,19565.33,yes,51,234600,2023-11-03,215034.67
330,Customer_330,customer330@mail.com,storing,Sorghum,2023-10-15,2024-01-01,102,5100,78,34,9016.8,partial,48,244800,2024-01-01,235783.2
1257,Customer_1257,customer1257@mail.com,sold,Sorghum,2023-08-02,2023-08-14,63,1575,12,47,1184.4,no,54,0,2023-08-14,-1184.4
609,Customer_609,customer609@mail.com,stored,Wheat,2023-10-20,2023-11-07,111,5550,18,22,1465.2,no,26,144300,2023-11-07,142834.8
1853,Customer_1853,customer1853@mail.com,storing,Rice,2024-06-02,2024-06-26,94,4700,24,43,3233.6,no,30,0,2024-06-26,-3233.6
1002,Customer_1002,customer1002@mail.com,stored,Millet,2024-05-08,2024-09-12,144,7200,127,44,26822.4,partial,45,0,2024-09-12,-26822.4
1148,Customer_1148,customer1148@mail.com,stored,Rice,2023-07-28,2023-09-22,188,4700,56,50,17546.67,yes,40,0,2023-09-22,-17546.67
1971,Customer_1971,customer1971@mail.com,sold,Rice,2023-10-13,2024-01-04,99,2475,83,38,10408.2,no,43,0,2024-01-04,-10408.2
1640,Customer_1640,customer1640@mail.com,storing,Wheat,2023-04-10,2023-09-04,96,2400,147,60,28224.0,partial,53,127200,2023-09-04,98976.0
1094,Customer_1094,customer1094@mail.com,sold,Sorghum,2023-03-31,2023-07-23,100,2500,114,22,8360.0,yes,44,110000,2023-07-23,101640.0
1432,Customer_1432,customer1432@mail.com,stored,Rice,2024-04-22,2024-08-03,98,2450,103,56,18842.13,yes,54,0,2024-08-03,-18842.13
23,Customer_23,customer23@mail.com,storing,Rice,2024-06-05,2024-11-26,194,9700,174,23,25879.6,no,48,465600,2024-11-26,439720.4
714,Customer_714,customer714@mail.com,stored,Barley,2024-02-21,2024-05-28,197,9850,97,26,16561.13,partial,25,0,2024-05-28,-16561.13
1288,Customer_1288,customer1288@mail.com,sold,Millet,2023-07-21,2023-09-22,172,4300,63,57,20588.4,no,52,0,2023-09-22,-20588.4
805,Customer_805,customer805@mail.com,storing,Rice,2023-12-25,2024-03-23,188,4700,89,46,25655.73,yes,34,0,2024-03-23,-25655.73
709,Customer_709,customer709@mail.com,storing,Rice,2023-08-05,2023-09-27,91,4550,53,24,3858.4,no,26,0,2023-09-27,-3858.4
735,Customer_735,customer735@mail.com,storing,Barley,2023-06-29,2023-11-18,90,2250,142,45,19170.0,no,32,72000,2023-11-18,52830.0
1405,Customer_1405,customer1405@mail.com,stored,Millet,2023-09-28,2024-03-13,122,6100,167,23,15620.07,no,41,0,2024-03-13,-15620.07
656,Customer_656,customer656@mail.com,stored,Barley,2023-05-11,2023-07-14,51,1275,64,42,4569.6,no,35,44625,2023-07-14,40055.4
1420,Customer_1420,customer1420@mail.com,stored,Maize,2023-06-16,2023-09-28,119,2975,104,52,21451.73,yes,46,0,2023-09-28,-21451.73
489,Customer_489,customer489@mail.com,stored,Wheat,2024-08-02,2024-12-26,180,9000,146,27,23652.0,yes,26,0,2024-12-26,-23652.0
308,Customer_308,customer308@mail.com,stored,Millet,2023-07-31,2024-01-08,174,8700,161,35,32683.0,yes,31,269700,2024-01-08,237017.0
1464,Customer_1464,customer1464@mail.com,stored,Sorghum,2024-03-13,2024-03-25,115,5750,12,45,2070.0,yes,44,0,2024-03-25,-2070.0
45,Customer_45,customer45@mail.com,stored,Maize,2023-05-28,2023-10-17,107,5350,142,24,12155.2,no,43,0,2023-10-17,-12155.2
1628,Customer_1628,customer1628@mail.com,sold,Sorghum,2024-08-11,2025-01-17,24,1200,159,22,2798.4,partial,49,0,2025-01-17,-2798.4
1308,Customer_1308,customer1308@mail.com,sold,Sorghum,2023-07-28,2024-01-20,63,1575,176,38,14044.8,yes,48,75600,2024-01-20,61555.2
1832,Customer_1832,customer1832@mail.com,storing,Rice,2024-06-11,2024-08-05,86,4300,55,26,4099.33,partial,47,202100,2024-08-05,198000.67
1797,Customer_1797,customer1797@mail.com,sold,Sorghum,2024-04-26,2024-05-22,140,7000,26,48,5824.0,no,52,0,2024-05-22,-5824.0
1425,Customer_1425,customer1425@mail.com,sold,Sorghum,2023-01-27,2023-03-02,199,9950,34,49,11051.13,yes,44,437800,2023-03-02,426748.87
1305,Customer_1305,customer1305@mail.com,sold,Sorghum,2024-07-22,2024-10-06,101,2525,76,22,5629.07,yes,27,0,2024-10-06,-5629.07
1162,Customer_1162,customer1162@mail.com,stored,Sorghum,2023-12-31,2024-05-17,183,4575,138,50,42090.0,yes,44,201300,2024-05-17,159210.0
1140,Customer_1140,customer1140@mail.com,stored,Barley,2024-08-10,2024-10-19,46,1150,70,36,3864.0,no,46,0,2024-10-19,-3864.0
538,Customer_538,customer538@mail.com,sold,Maize,2023-09-08,2024-01-11,59,2950,125,59,14504.17,yes,32,94400,2024-01-11,79895.83
1536,Customer_1536,customer1536@mail.com,sold,Millet,2024-01-09,2024-04-20,135,6750,102,31,14229.0,no,42,0,2024-04-20,-14229.0
265,Customer_265,customer265@mail.com,storing,Wheat,2024-05-31,2024-11-19,156,3900,172,29,25937.6,yes,52,0,2024-11-19,-25937.6
1336,Customer_1336,customer1336@mail.com,sold,Wheat,2023-12-16,2024-03-09,195,9750,84,59,32214.0,yes,31,302250,2024-03-09,270036.0
1624,Customer_1624,customer1624@mail.com,stored,Millet,2023-02-04,2023-06-02,159,3975,118,25,15635.0,partial,26,103350,2023-06-02,87715.0
214,Customer_214,customer214@mail.com,sold,Millet,2023-05-21,2023-08-22,75,1875,93,44,10230.0,yes,40,0,2023-08-22,-10230.0
148,Customer_148,customer148@mail.com,storing,Rice,2023-04-20,2023-06-12,171,8550,53,39,11781.9,partial,43,367650,2023-06-12,355868.1
1862,Customer_1862,customer1862@mail.com,sold,Maize,2023-03-21,2023-08-03,97,2425,135,33,14404.5,yes,45,109125,2023-08-03,94720.5
3,Customer_3,customer3@mail.com,storing,Sorghum,2023-01-02,2023-03-29,69,1725,86,35,6923.0,no,49,0,2023-03-29,-6923.0
1856,Customer_1856,customer1856@mail.com,storing,Maize,2024-02-15,2024-03-31,135,6750,45,29,5872.5,no,50,337500,2024-03-31,331627.5
28,Customer_28,customer28@mail.com,stored,Rice,2024-06-06,2024-08-15,58,1450,70,58,7849.33,yes,53,0,2024-08-15,-7849.33
1222,Customer_1222,customer1222@mail.com,sold,Maize,2024-07-24,2024-08-21,29,1450,28,23,622.53,no,55,79750,2024-08-21,79127.47
1620,Customer_1620,customer1620@mail.com,sold,Barley,2023-11-06,2024-01-24,20,1000,79,46,2422.67,no,42,0,2024-01-24,-2422.67
1056,Customer_1056,customer1056@mail.com,stored,Millet,2024-06-05,2024-11-23,108,5400,171,25,15390.0,yes,48,259200,2024-11-23,243810.0
1634,Customer_1634,customer1634@mail.com,sold,Rice,2023-01-13,2023-04-26,96,2400,103,47,15491.2,partial,51,122400,2023-04-26,106908.8
810,Customer_810,customer810@mail.com,storing,Wheat,2023-06-12,2023-10-13,31,1550,123,21,2669.1,yes,51,79050,2023-10-13,76380.9
1102,Customer_1102,customer1102@mail.com,stored,Wheat,2023-06-20,2023-12-02,57,1425,165,56,17556.0,yes,50,71250,2023-12-02,53694.0
187,Customer_187,customer187@mail.com,sold,Rice,2023-08-12,2023-10-27,68,1700,76,32,5512.53,partial,29,0,2023-10-27,-5512.53
1117,Customer_1117,customer1117@mail.com,storing,Rice,2023-01-24,2023-05-25,94,2350,121,36,13648.8,yes,39,91650,2023-05-25,78001.2
586,Customer_586,customer586@mail.com,storing,Sorghum,2023-04-21,2023-07-03,154,7700,73,48,17987.2,partial,55,423500,2023-07-03,405512.8
1826,Customer_1826,customer1826@mail.com,sold,Maize,2023-09-08,2023-11-13,128,6400,66,22,6195.2,yes,29,185600,2023-11-13,179404.8
429,Customer_429,customer429@mail.com,stored,Barley,2023-06-07,2023-08-06,107,5350,60,41,8774.0,partial,34,181900,2023-08-06,173126.0
1241,Customer_1241,customer1241@mail.com,sold,Millet,2024-06-19,2024-10-16,84,2100,119,58,19325.6,no,38,79800,2024-10-16,60474.4
42,Customer_42,customer42@mail.com,storing,Rice,2023-12-07,2024-05-24,29,725,169,55,8985.17,yes,55,39875,2024-05-24,30889.83
199,Customer_199,customer199@mail.com,sold,Maize,2024-07-02,2024-08-22,45,1125,51,39,2983.5,yes,55,0,2024-08-22,-2983.5
403,Customer_403,customer403@mail.com,storing,Wheat,2023-05-07,2023-08-05,55,1375,90,57,9405.0,no,50,0,2023-08-05,-9405.0
1396,Customer_1396,customer1396@mail.com,sold,Wheat,2024-02-23,2024-03-26,29,725,32,20,618.67,partial,41,29725,2024-03-26,29106.33
851,Customer_851,customer851@mail.com,storing,Sorghum,2023-12-17,2024-04-19,119,5950,124,44,21642.13,partial,38,0,2024-04-19,-21642.13
1906,Customer_1906,customer1906@mail.com,storing,Sorghum,2024-08-02,2025-01-02,151,7550,153,49,37734.9,yes,38,0,2025-01-02,-37734.9
740,Customer_740,customer740@mail.com,storing,Barley,2024-03-10,2024-04-01,197,9850,22,37,5345.27,yes,39,384150,2024-04-01,378804.73
1069,Customer_1069,customer1069@mail.com,sold,Millet,2023-02-17,2023-05-16,143,7150,88,23,9647.73,partial,35,0,2023-05-16,-9647.73
1473,Customer_1473,customer1473@mail.com,stored,Sorghum,2024-04-12,2024-07-13,170,4250,92,48,25024.0,no,33,140250,2024-07-13,115226.0
1484,Customer_1484,customer1484@mail.com,sold,Barley,2023-08-09,2024-01-11,114,5700,155,40,23560.0,no,29,165300,2024-01-11,141740.0
1641,Customer_1641,customer1641@mail.com,storing,Sorghum,2023-06-15,2023-09-13,177,8850,90,30,15930.0,no,49,0,2023-09-13,-15930.0
1199,Customer_1199,customer1199@mail.com,storing,Sorghum,2023-07-18,2023-11-05,73,1825,110,37,9903.67,no,55,0,2023-11-05,-9903.67
45,Customer_45,customer45@mail.com,storing,Sorghum,2023-05-04,2023-06-12,99,2475,39,50,6435.0,partial,30,0,2023-06-12,-6435.0
344,Customer_344,customer344@mail.com,sold,Millet,2024-03-22,2024-04-22,104,5200,31,58,6233.07,no,55,0,2024-04-22,-6233.07
461,Customer_461,customer461@mail.com,sold,Maize,2024-03-27,2024-09-23,172,8600,180,36,37152.0,no,35,301000,2024-09-23,263848.0
1829,Customer_1829,customer1829@mail.com,sold,Rice,2023-08-17,2023-10-27,49,1225,71,56,6494.13,partial,29,0,2023-10-27,-6494.13
549,Customer_549,customer549@mail.com,sold,Millet,2023-07-10,2023-07-30,20,500,20,35,466.67,no,37,0,2023-07-30,-466.67
1448,Customer_1448,customer1448@mail.com,sold,Wheat,2023-04-16,2023-08-21,37,925,127,26,4072.47,partial,41,0,2023-08-21,-4072.47
1422,Customer_1422,customer1422@mail.com,stored,Millet,2023-02-15,2023-07-28,186,9300,163,34,34360.4,no,29,269700,2023-07-28,235339.6
245,Customer_245,customer245@mail.com,stored,Barley,2024-01-29,2024-03-07,176,8800,38,44,9809.07,yes,48,0,2024-03-07,-9809.07
1396,Customer_1396,customer1396@mail.com,sold,Millet,2023-10-23,2023-11-30,25,1250,38,54,1710.0,yes,38,0,2023-11-30,-1710.0
548,Customer_548,customer548@mail.com,sold,Millet,2024-01-05,2024-05-01,183,9150,117,51,36398.7,no,54,494100,2024-05-01,457701.3
1199,Customer_1199,customer1199@mail.com,storing,Wheat,2024-02-14,2024-05-07,138,6900,83,45,17181.0,no,41,0,2024-05-07,-17181.0
901,Customer_901,customer901@mail.com,stored,Maize,2023-03-21,2023-06-24,169,4225,95,45,24082.5,no,27,0,2023-06-24,-24082.5
387,Customer_387,customer387@mail.com,stored,Millet,2024-03-24,2024-04-13,23,1150,20,28,429.33,no,55,0,2024-04-13,-429.33
289,Customer_289,customer289@mail.com,storing,Barley,2024-07-21,2024-09-21,130,3250,62,35,9403.33,no,42,0,2024-09-21,-9403.33
1321,Customer_1321,customer1321@mail.com,stored,Sorghum,2023-02-25,2023-07-21,175,8750,146,35,29808.33,no,31,271250,2023-07-21,241441.67
7,Customer_7,customer7@mail.com,storing,Sorghum,2023-11-29,2024-01-03,115,2875,35,26,3488.33,partial,52,149500,2024-01-03,146011.67
582,Customer_582,customer582@mail.com,sold,Sorghum,2024-07-19,2024-10-25,155,7750,98,29,14683.67,partial,35,0,2024-10-25,-14683.67
1833,Customer_1833,customer1833@mail.com,storing,Barley,2023-08-16,2024-01-27,108,2700,164,55,32472.0,partial,29,78300,2024-01-27,45828.0
1111,Customer_1111,customer1111@mail.com,storing,Barley,2023-04-09,2023-08-05,23,1150,118,37,3347.27,yes,32,0,2023-08-05,-3347.27
1526,Customer_1526,customer1526@mail.com,storing,Sorghum,2023-10-13,2023-12-06,82,2050,54,38,5608.8,yes,39,79950,2023-12-06,74341.2
1074,Customer_1074,customer1074@mail.com,stored,Barley,2023-11-25,2024-03-07,112,5600,103,59,22687.47,yes,50,280000,2024-03-07,257312.53
678,Customer_678,customer678@mail.com,storing,Barley,2023-06-05,2023-06-17,35,1750,12,50,700.0,partial,53,0,2023-06-17,-700.0
546,Customer_546,customer546@mail.com,sold,Rice,2023-10-17,2023-11-26,71,3550,40,59,5585.33,partial,27,0,2023-11-26,-5585.33
1954,Customer_1954,customer1954@mail.com,sold,Barley,2023-04-26,2023-06-03,76,3800,38,34,3273.07,yes,50,190000,2023-06-03,186726.93
293,Customer_293,customer293@mail.com,stored,Wheat,2024-06-27,2024-11-26,38,950,152,26,5005.87,yes,37,35150,2024-11-26,30144.13
1249,Customer_1249,customer1249@mail.com,sold,Wheat,2024-07-19,2024-10-04,66,3300,77,47,7961.8,yes,42,138600,2024-10-04,130638.2
1463,Customer_1463,customer1463@mail.com,stored,Barley,2023-01-08,2023-03-25,132,3300,76,54,18057.6,no,28,92400,2023-03-25,74342.4
1075,Customer_1075,customer1075@mail.com,storing,Sorghum,2023-11-06,2024-01-11,108,5400,66,58,13780.8,no,40,0,2024-01-11,-13780.8
376,Customer_376,customer376@mail.com,stored,Wheat,2023-06-06,2023-08-05,198,9900,60,58,22968.0,yes,30,297000,2023-08-05,274032.0
250,Customer_250,customer250@mail.com,sold,Wheat,2024-07-05,2024-07-29,113,2825,24,36,3254.4,yes,36,0,2024-07-29,-3254.4
1655,Customer_1655,customer1655@mail.com,storing,Barley,2024-06-27,2024-11-02,64,3200,128,38,10376.53,no,47,150400,2024-11-02,140023.47
5,Customer_5,customer5@mail.com,stored,Maize,2024-02-12,2024-06-13,158,3950,122,37,23773.73,yes,44,173800,2024-06-13,150026.27
1153,Customer_1153,customer1153@mail.com,stored,Barley,2024-05-03,2024-07-30,151,7550,88,58,25690.13,no,53,0,2024-07-30,-25690.13
1404,Customer_1404,customer1404@mail.com,sold,Barley,2023-01-26,2023-06-25,146,7300,150,25,18250.0,no,53,386900,2023-06-25,368650.0
161,Customer_161,customer161@mail.com,sold,Wheat,2023-05-25,2023-06-18,131,3275,24,28,2934.4,no,29,0,2023-06-18,-2934.4
636,Customer_636,customer636@mail.com,sold,Wheat,2023-08-15,2023-12-29,95,4750,136,26,11197.33,yes,53,251750,2023-12-29,240552.67
761,Customer_761,customer761@mail.com,stored,Wheat,2023-07-07,2023-10-27,127,3175,112,24,11379.2,no,49,0,2023-10-27,-11379.2
356,Customer_356,customer356@mail.com,storing,Maize,2023-10-15,2023-11-27,191,4775,43,31,8486.77,no,54,0,2023-11-27,-8486.77
320,Customer_320,customer320@mail.com,storing,Rice,2023-04-08,2023-05-03,27,675,25,42,945.0,yes,29,19575,2023-05-03,18630.0
53,Customer_53,customer53@mail.com,stored,Millet,2023-03-19,2023-08-07,48,2400,141,25,5640.0,partial,47,112800,2023-08-07,107160.0
740,Customer_740,customer740@mail.com,stored,Sorghum,2024-03-28,2024-05-02,121,3025,35,25,3529.17,partial,28,84700,2024-05-02,81170.83
456,Customer_456,customer456@mail.com,sold,Rice,2023-11-02,2023-12-30,47,2350,58,43,3907.27,no,35,0,2023-12-30,-3907.27
294,Customer_294,customer294@mail.com,stored,Maize,2023-06-25,2023-12-06,135,6750,164,43,31734.0,no,34,0,2023-12-06,-31734.0
942,Customer_942,customer942@mail.com,stored,Sorghum,2023-12-09,2024-03-01,50,2500,83,56,7746.67,partial,25,0,2024-03-01,-7746.67
1257,Customer_1257,customer1257@mail.com,stored,Sorghum,2024-05-12,2024-07-12,142,3550,61,28,8084.53,yes,36,127800,2024-07-12,119715.47
320,Customer_320,customer320@mail.com,storing,Rice,2023-11-27,2024-02-02,163,8150,67,28,10192.93,no,45,366750,2024-02-02,356557.07
1570,Customer_1570,customer1570@mail.com,stored,Barley,2023-10-27,2024-01-21,61,3050,86,28,4896.27,no,52,0,2024-01-21,-4896.27
1470,Customer_1470,customer1470@mail.com,sold,Barley,2023-06-13,2023-09-10,20,1000,89,41,2432.67,partial,38,38000,2023-09-10,35567.33
746,Customer_746,customer746@mail.com,stored,Maize,2024-01-03,2024-06-21,190,9500,170,35,37683.33,no,39,370500,2024-06-21,332816.67
317,Customer_317,customer317@mail.com,storing,Rice,2024-04-03,2024-07-08,33,825,96,29,3062.4,no,52,0,2024-07-08,-3062.4
672,Customer_672,customer672@mail.com,stored,Wheat,2023-02-27,2023-07-29,20,500,152,54,5472.0,no,34,0,2023-07-29,-5472.0
543,Customer_543,customer543@mail.com,stored,Barley,2023-08-24,2023-10-03,30,750,40,36,1440.0,partial,47,35250,2023-10-03,33810.0
532,Customer_532,customer532@mail.com,storing,Maize,2023-08-11,2023-10-12,29,1450,62,25,1498.33,no,41,0,2023-10-12,-1498.33
1857,Customer_1857,customer1857@mail.com,stored,Sorghum,2023-01-28,2023-03-06,36,900,37,27,1198.8,yes,26,23400,2023-03-06,22201.2
1853,Customer_1853,customer1853@mail.com,storing,Rice,2023-04-17,2023-05-07,87,4350,20,30,1740.0,yes,38,165300,2023-05-07,163560.0
770,Customer_770,customer770@mail.com,stored,Millet,2023-09-18,2023-11-14,146,3650,57,53,14702.2,no,51,0,2023-11-14,-14702.2
1935,Customer_1935,customer1935@mail.com,sold,Rice,2023-05-21,2023-08-31,84,4200,102,21,5997.6,no,54,0,2023-08-31,-5997.6
32,Customer_32,customer32@mail.com,storing,Wheat,2023-09-19,2023-11-15,161,8050,57,52,15906.8,no,38,305900,2023-11-15,289993.2
65,Customer_65,customer65@mail.com,stored,Wheat,2023-03-06,2023-06-07,200,10000,93,35,21700.0,yes,50,500000,2023-06-07,478300.0
1494,Customer_1494,customer1494@mail.com,storing,Millet,2023-01-27,2023-07-05,29,1450,159,29,4457.3,yes,34,0,2023-07-05,-4457.3
58,Customer_58,customer58@mail.com,sold,Rice,2023-09-27,2024-01-11,14,350,106,26,1286.13,no,43,15050,2024-01-11,13763.87
584,Customer_584,customer584@mail.com,stored,Maize,2024-08-13,2024-11-08,165,8250,87,41,19618.5,yes,50,412500,2024-11-08,392881.5
866,Customer_866,customer866@mail.com,storing,Sorghum,2023-06-16,2023-09-17,91,4550,93,25,7052.5,yes,50,0,2023-09-17,-7052.5
1865,Customer_1865,customer1865@mail.com,sold,Barley,2024-01-23,2024-06-20,121,6050,149,55,33053.17,partial,32,193600,2024-06-20,160546.83
1122,Customer_1122,customer1122@mail.com,storing,Rice,2023-01-23,2023-04-17,98,2450,84,58,15915.2,no,28,0,2023-04-17,-15915.2
611,Customer_611,customer611@mail.com,stored,Rice,2024-01-07,2024-03-08,78,3900,61,41,6502.6,yes,46,0,2024-03-08,-6502.6
22,Customer_22,customer22@mail.com,sold,Maize,2023-04-11,2023-04-24,90,2250,13,32,1248.0,no,32,0,2023-04-24,-1248.0
411,Customer_411,customer411@mail.com,storing,Maize,2024-05-16,2024-07-28,172,8600,73,32,13393.07,no,37,0,2024-07-28,-13393.07
1550,Customer_1550,customer1550@mail.com,storing,Sorghum,2023-10-27,2024-03-04,118,5900,129,59,29936.6,no,29,0,2024-03-04,-29936.6
834,Customer_834,customer834@mail.com,stored,Rice,2024-07-16,2024-12-07,29,1450,144,27,3758.4,yes,27,0,2024-12-07,-3758.4
257,Customer_257,customer257@mail.com,storing,Wheat,2023-06-09,2023-09-19,40,1000,102,49,6664.0,partial,29,29000,2023-09-19,22336.0
557,Customer_557,customer557@mail.com,stored,Sorghum,2023-05-27,2023-11-19,172,4300,176,45,45408.0,yes,52,0,2023-11-19,-45408.0
1802,Customer_1802,customer1802@mail.com,stored,Millet,2023-07-19,2023-11-26,156,3900,130,58,39208.0,no,54,210600,2023-11-26,171392.0
1886,Customer_1886,customer1886@mail.com,stored,Sorghum,2023-05-29,2023-07-25,161,4025,57,32,9788.8,partial,30,120750,2023-07-25,110961.2
61,Customer_61,customer61@mail.com,storing,Wheat,2023-12-19,2024-04-15,58,1450,118,57,13003.6,yes,35,50750,2024-04-15,37746.4
924,Customer_924,customer924@mail.com,storing,Maize,2023-03-18,2023-07-04,168,4200,108,33,19958.4,partial,54,0,2023-07-04,-19958.4
495,Customer_495,customer495@mail.com,sold,Sorghum,2023-02-02,2023-04-17,137,6850,74,47,15882.87,yes,26,0,2023-04-17,-15882.87
1820,Customer_1820,customer1820@mail.com,sold,Maize,2023-10-06,2023-12-06,163,8150,61,25,8285.83,partial,53,0,2023-12-06,-8285.83
1857,Customer_1857,customer1857@mail.com,storing,Rice,2023-01-21,2023-02-26,151,3775,36,21,3805.2,no,50,0,2023-02-26,-3805.2
493,Customer_493,customer493@mail.com,storing,Barley,2024-02-06,2024-07-14,137,3425,159,38,27591.8,partial,38,130150,2024-07-14,102558.2
553,Customer_553,customer553@mail.com,stored,Barley,2024-04-01,2024-05-29,14,350,58,21,568.4,no,38,0,2024-05-29,-568.4
635,Customer_635,customer635@mail.com,sold,Wheat,2023-09-10,2023-12-29,159,3975,110,39,22737.0,partial,33,0,2023-12-29,-22737.0
1042,Customer_1042,customer1042@mail.com,storing,Rice,2024-07-07,2024-11-13,166,8300,129,24,17131.2,no,50,415000,2024-11-13,397868.8
1642,Customer_1642,customer1642@mail.com,storing,Millet,2024-01-29,2024-06-15,39,975,138,57,10225.8,yes,37,0,2024-06-15,-10225.8
270,Customer_270,customer270@mail.com,storing,Barley,2024-04-03,2024-08-03,117,5850,122,50,23790.0,no,29,0,2024-08-03,-23790.0
